fold,r2,rmse,mpe,training_time,inference_time_training,num_epochs
1.0,0.9820341448963105,3.1342523289443434,0.055126437928091666,43.66197156906128,0.2811000347137451,23.0
2.0,0.989031336640912,2.3810314798839363,0.025642045170126856,119.79494762420654,23.71710705757141,65.0
3.0,0.992762434098886,2.0298764237651015,0.026112448026024377,72.15026473999023,0.2582738399505615,40.0
4.0,0.981485007793617,3.227433594568072,0.06852599317098851,60.247753381729126,0.26438093185424805,33.0
5.0,0.9770976789739446,3.5279265633859125,0.06718017349618588,55.49191975593567,0.2572450637817383,30.0
mean,0.984482120480734,2.8601040781094733,0.04851741955828346,70.26937141418458,4.955621385574341,38.2
std,0.00630008346324442,0.627467852034479,0.02131657822642897,29.50881262714725,10.487993677300512,16.17714437099453
