fold,r2,rmse,mpe,training_time,inference_time_training,num_epochs
1.0,0.9960699004031021,0.47024642239514797,0.0038180103792827386,11.834622144699097,0.1472790241241455,33.0
2.0,0.9416938547758377,1.8861093354115588,0.015784875401893522,14.592451095581055,0.1551370620727539,45.0
3.0,0.9013897461455563,2.379423113316208,0.019368743599479172,10.13811731338501,0.14017081260681152,30.0
4.0,0.8932858356188854,2.5290410308007263,0.019319002895114686,13.474301099777222,0.14001989364624023,42.0
5.0,0.9904509042297859,0.7494829956993436,0.005454025107952441,18.679391860961914,0.1365652084350586,59.0
mean,0.9445780482346334,1.602860579524597,0.012748931476744513,13.74377670288086,0.14383440017700194,41.8
std,0.048114885537522745,0.9423584223149774,0.007569374430525444,3.232600078661849,0.00742342715000513,11.43241006962224
