fold,r2,rmse,mpe,training_time,inference_time_training,num_epochs
1.0,0.9975960849136241,0.3852364654585129,0.00399934783630797,26.426955699920654,0.17099690437316895,69.0
2.0,0.9643024665050762,1.4888633403397,0.016211201062115155,9.085072994232178,0.17104148864746094,21.0
3.0,0.9979016663761218,0.35343306258086776,0.003875689689300182,22.555248975753784,0.17006969451904297,59.0
4.0,0.9969039325813253,0.4210223035862088,0.004921272801659866,21.901418685913086,20.356478929519653,57.0
5.0,0.9360157148909154,1.9320738308539462,0.017753605043950783,17.31438183784485,0.16626811027526855,45.0
mean,0.9785439730534125,0.9161258005638471,0.00935222328666679,19.45661563873291,4.206971025466919,50.2
std,0.027777079679472145,0.7422554758884707,0.0069983535489863856,6.639320250405193,9.027849581711292,18.417383093154143
