fold,r2,rmse,mpe,training_time,inference_time_training,num_epochs
1.0,0.9805026442598538,1.5309212747456826,0.01017317380926833,26.731725931167603,0.16414546966552734,79.0
2.0,0.9212282599793103,3.089062121266325,0.02815513372502583,25.708199977874756,0.16901731491088867,77.0
3.0,0.9889177589527222,1.1556427244325194,0.010172128370955609,24.93553328514099,0.18682861328125,69.0
4.0,0.9539600138092836,2.5336181546755085,0.021779716223418566,39.70064401626587,0.18148016929626465,116.0
5.0,0.9772557776137438,1.768463365097701,0.01183292209256797,21.89698028564453,0.17595672607421875,63.0
mean,0.9643728909229827,2.015541528043548,0.016422614844247264,27.79461669921875,0.17548565864562987,80.8
std,0.027379168394252352,0.7836102692184737,0.008147697656882013,6.89552085105896,0.009155026475982904,20.692993983471798
