fold,r2,rmse,mpe,training_time,inference_time_training,num_epochs
1.0,0.9797747643739476,3.0250438497726484,0.10068024179599618,64.36799573898315,0.11818289756774902,214.0
2.0,0.9809119428694065,2.9457752302754434,0.15003617661550187,35.41243934631348,0.11997437477111816,115.0
3.0,0.9899058381566735,2.220373512067161,0.10953289826007377,53.4471869468689,0.1126089096069336,177.0
4.0,0.9810792296735681,2.981199549091521,0.12615044407430068,36.45602512359619,0.11481332778930664,121.0
5.0,0.9889972997959116,2.2122904552574023,0.11232736690445554,62.28021788597107,0.11378240585327148,207.0
mean,0.9841338149739014,2.676936519292835,0.11974542553006562,50.39277300834656,0.11587238311767578,166.8
std,0.00489085906523778,0.42141864628579817,0.01924420952974552,13.825619143696946,0.003094538538235471,46.71402359035239
