fold,r2,rmse,mpe,training_time,inference_time_training,num_epochs
1.0,0.9644398423957744,1.461350920263774,0.015462945923683214,12.467119932174683,0.1335744857788086,41.0
2.0,0.963579246566863,1.4854367847528887,0.015949799334015153,6.999068737030029,0.1358487606048584,22.0
3.0,0.9995601964709476,0.16057831093311742,0.001588779126722078,35.74168038368225,0.1315310001373291,124.0
4.0,0.9963504264158353,0.4659834671046794,0.004829321333142223,16.17414140701294,0.13193082809448242,55.0
5.0,0.9605225199956455,1.5382200549492009,0.016879776067966482,9.038420915603638,0.12968945503234863,30.0
mean,0.9768904463690131,1.0223139076007322,0.010942124357105829,16.08408627510071,0.13251490592956544,54.4
std,0.019317886700814656,0.6567890164063993,0.007169758921316716,11.529207535813683,0.002320004674074473,40.83258502715692
